company,company_cn,sheet_name,item,item_cn,unit,value,date,note,status
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1220.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1122.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1223.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1125.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1226.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1127.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1229.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1130.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1232.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_zhongshan_center,当日撤件后净投诉量（中山中心）,件,1133.44,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1230.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1131.60,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1233.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1134.36,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1236.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1137.12,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1239.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1139.88,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1242.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_beigang_center,当日撤件后净投诉量（北岗中心）,件,1142.64,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1240.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1140.80,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1243.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1143.56,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1246.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1146.32,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1249.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1149.08,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1252.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_shuangxing_center,当日撤件后净投诉量（双兴中心）,件,1151.84,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1250.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1150.00,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1253.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1152.76,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1256.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1155.52,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1259.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1158.28,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1262.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xianglujiao_center,当日撤件后净投诉量（香炉礁中心）,件,1161.04,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1260.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1159.20,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1263.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1161.96,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1266.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1164.72,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1269.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1167.48,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1272.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_xinggong_center,当日撤件后净投诉量（兴工中心）,件,1170.24,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1270.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1168.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1273.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1171.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1276.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1173.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1279.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1176.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1282.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_dafang_center,当日撤件后净投诉量（大纺中心）,件,1179.44,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1280.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1177.60,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1283.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1180.36,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1286.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1183.12,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1289.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1185.88,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1292.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_net_complaints_guanwang_center,当日撤件后净投诉量（管网中心）,件,1188.64,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1290.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1186.80,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1293.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1189.56,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1296.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1192.32,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1299.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1195.08,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1302.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_huale_center,其中：1.省平台净投诉量（华乐中心）,件,1197.84,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1300.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1196.00,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1303.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1198.76,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1306.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1201.52,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1309.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1204.28,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1312.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_donggang_center,其中：1.省平台净投诉量（东港中心）,件,1207.04,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1310.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1205.20,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1313.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1207.96,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1316.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1210.72,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1319.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1213.48,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1322.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_chunhai_center,其中：1.省平台净投诉量（春海中心）,件,1216.24,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1320.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1214.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1323.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1217.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1326.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1219.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1329.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1222.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1332.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_zhongshan_center,其中：1.省平台净投诉量（中山中心）,件,1225.44,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1330.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1223.60,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1333.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1226.36,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1336.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1229.12,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1339.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1231.88,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1342.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_beigang_center,其中：1.省平台净投诉量（北岗中心）,件,1234.64,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1340.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1232.80,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1343.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1235.56,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1346.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1238.32,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1349.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1241.08,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1352.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_shuangxing_center,其中：1.省平台净投诉量（双兴中心）,件,1243.84,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1350.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1242.00,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1353.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1244.76,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1356.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1247.52,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1359.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1250.28,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1362.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xianglujiao_center,其中：1.省平台净投诉量（香炉礁中心）,件,1253.04,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1360.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1251.20,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1363.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1253.96,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1366.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1256.72,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1369.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1259.48,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1372.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_xinggong_center,其中：1.省平台净投诉量（兴工中心）,件,1262.24,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1370.00,2025-10-21,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1260.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1373.00,2025-10-22,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1263.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1376.00,2025-10-23,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1265.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1379.00,2025-10-24,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1268.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1382.00,2025-10-25,,sample
GongRe,供热公司,GongRe_branches_detail_Sheet,amount_daily_provincial_net_complaints_dafang_center,其中：1.省平台净投诉量（大纺中心）,件,1271.44,2024-10-25,,sample_peer
